"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"COVIDhub-baseline","2021-06-28",25,4,"wk","inc death","2021-07-24","quantile",0.9,264.965646656467,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-06-28",25,4,"wk","inc death","2021-07-24","quantile",0.95,354.438137881378,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-06-28",25,4,"wk","inc death","2021-07-24","quantile",0.975,453.232211322109,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-06-28",25,4,"wk","inc death","2021-07-24","quantile",0.99,571.015385653855,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.01,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.025,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.05,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.1,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.15,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.2,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.25,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.3,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.35,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.4,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.45,0,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.5,10,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.55,27.5009540095401,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.6,46.5596475964761,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.65,67.0676756767568,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.7,90.3656316563165,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.75,116.774387743878,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.8,148.712635126351,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.85,190.935421354214,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.9,248.39434394344,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"COVIDhub-baseline","2021-07-05",25,4,"wk","inc death","2021-07-31","quantile",0.95,338.700562505625,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
